"location_name","iso3","sex_name","age","year_id","Nx","mx","fx","mig"
"Saudi Arabia","SAU","Female",0,1980,190606,0.0678797533961247,0,-0.0673217614225651
"Saudi Arabia","SAU","Female",0,1981,203343,0.0632934969532373,0,-0.0572090319560452
"Saudi Arabia","SAU","Female",0,1982,218289,0.058708416497668,0,-0.0372535207128617
"Saudi Arabia","SAU","Female",0,1983,233672,0.0544128395252805,0,-0.0144334865464422
"Saudi Arabia","SAU","Female",0,1984,247065,0.0506407298167493,0,0.00259141592836065
"Saudi Arabia","SAU","Female",0,1985,256677,0.0475429123743094,0,0.00848567551585244
"Saudi Arabia","SAU","Female",0,1986,264513,0.0440338637399218,0,0.0111007078689285
"Saudi Arabia","SAU","Female",0,1987,268655,0.0411119009853388,0,0.00399402516277436
"Saudi Arabia","SAU","Female",0,1988,270011,0.0384543073853444,0,-0.00960125180559701
"Saudi Arabia","SAU","Female",0,1989,270132,0.0359609997354751,0,-0.0238458502374532
"Saudi Arabia","SAU","Female",0,1990,270311,0.0336131712781799,0,-0.0336553076619157
"Saudi Arabia","SAU","Female",0,1991,271956,0.031131758200213,0,-0.0338144886506491
"Saudi Arabia","SAU","Female",0,1992,273726,0.0288127642582362,0,-0.0289409971353123
"Saudi Arabia","SAU","Female",0,1993,275195,0.0267624420921809,0,-0.0209118345845459
"Saudi Arabia","SAU","Female",0,1994,275538,0.024990081615166,0,-0.0134619022977723
"Saudi Arabia","SAU","Female",0,1995,274109,0.0234602624291429,0,-0.0102629392004127
"Saudi Arabia","SAU","Female",0,1996,270345,0.0218758744332033,0,-0.01530124622591
"Saudi Arabia","SAU","Female",0,1997,265181,0.0205140345449828,0,-0.0265619187674672
"Saudi Arabia","SAU","Female",0,1998,259788,0.0192983272859619,0,-0.041153575075449
"Saudi Arabia","SAU","Female",0,1999,255895,0.0182193834529794,0,-0.0534720077002943
"Saudi Arabia","SAU","Female",0,2000,254844,0.0172755711726324,0,-0.0590638930412554
"Saudi Arabia","SAU","Female",0,2001,257626,0.0162411743306331,0,-0.0546164092029823
"Saudi Arabia","SAU","Female",0,2002,263064,0.0153265185899172,0,-0.0435466098052303
"Saudi Arabia","SAU","Female",0,2003,270333,0.0144806259015863,0,-0.028158331495858
"Saudi Arabia","SAU","Female",0,2004,278093,0.0136799335437989,0,-0.0128437503738581
"Saudi Arabia","SAU","Female",0,2005,285221,0.0129474440192563,0,-0.000951225775345677
"Saudi Arabia","SAU","Female",0,2006,289677,0.0121573796115869,0,0.00100950133277755
"Saudi Arabia","SAU","Female",0,2007,293425,0.0114197758578778,0,0.000799350332499227
"Saudi Arabia","SAU","Female",0,2008,296494,0.010738158042121,0,-0.000768674713692463
"Saudi Arabia","SAU","Female",0,2009,299079,0.0101084389348861,0,-0.0023855717513005
"Saudi Arabia","SAU","Female",0,2010,301351,0.00952148582983392,0,-0.00292007282868034
"Saudi Arabia","SAU","Female",0,2011,301925,0.00884064334718991,0,-0.00672535698492294
"Saudi Arabia","SAU","Female",0,2012,302138,0.00821717813151816,0,-0.00930124703804713
"Saudi Arabia","SAU","Female",0,2013,301620,0.007661814696273,0,-0.0119842332742527
"Saudi Arabia","SAU","Female",0,2014,299955,0.00718126919232213,0,-0.0161368975941703
"Saudi Arabia","SAU","Female",0,2015,296923,0.00677230238290188,0,-0.0226065397409614
"Saudi Arabia","SAU","Female",0,2016,295139,0.00631392348753917,0,-0.0231080062877304
"Saudi Arabia","SAU","Female",0,2017,292019,0.00591920320943833,0,-0.0263919300114414
"Saudi Arabia","SAU","Female",0,2018,288172,0.00565673824809139,0,-0.0307515753492128
"Saudi Arabia","SAU","Female",0,2019,284443,0.00550160091384528,0,-0.0336021635604798
"Saudi Arabia","SAU","Female",0,2020,281443,0.00535643934586898,0,-0.0329149577723264
"Saudi Arabia","SAU","Female",0,2021,278726,0.00512123074861248,0,-0.0300814915798093
"Saudi Arabia","SAU","Female",0,2022,276758,0.00490099429367107,0,-0.0232367098986732
"Saudi Arabia","SAU","Female",0,2023,275059,0.00472069445905881,0,-0.0140491684239683
"Saudi Arabia","SAU","Female",0,2024,272882,0.0045820037749987,0,-0.00548990732718357
"Saudi Arabia","SAU","Female",0,2025,269696,0.0044663248441833,0,4.59173451727857e-06
"Saudi Arabia","SAU","Female",0,2026,265351,0.00431631698135728,0,0.00121090483456765
"Saudi Arabia","SAU","Female",0,2027,260108,0.00418604289468903,0,-0.00151338764545528
"Saudi Arabia","SAU","Female",0,2028,254508,0.00408047962194181,0,-0.00675844566274364
"Saudi Arabia","SAU","Female",0,2029,249300,0.00399592363451571,0,-0.0121258127803621
"Saudi Arabia","SAU","Female",0,2030,245032,0.00392071302362594,0,-0.0158386022514836
"Saudi Arabia","SAU","Female",0,2031,242068,0.00381165658299328,0,-0.0166270440350231
"Saudi Arabia","SAU","Female",0,2032,240039,0.00371233211805164,0,-0.0157413216664688
"Saudi Arabia","SAU","Female",0,2033,238774,0.00362797926376667,0,-0.0136876725390765
"Saudi Arabia","SAU","Female",0,2034,237981,0.00355802723311053,0,-0.0116156076320183
"Saudi Arabia","SAU","Female",0,2035,237426,0.00349655528842206,0,-0.0104820087833778
"Saudi Arabia","SAU","Female",0,2036,237238,0.00341115240508401,0,-0.00972337494258246
"Saudi Arabia","SAU","Female",0,2037,237287,0.00333557502763957,0,-0.00955043215597984
"Saudi Arabia","SAU","Female",0,2038,237519,0.0032738514381353,0,-0.00979667538650342
"Saudi Arabia","SAU","Female",0,2039,237881,0.00322426852816118,0,-0.0103188842623383
"Saudi Arabia","SAU","Female",0,2040,238322,0.0031800980156371,0,-0.011041988845107
"Saudi Arabia","SAU","Female",0,2041,239011,0.0031166134219032,0,-0.0110847353199424
"Saudi Arabia","SAU","Female",0,2042,239682,0.00305929699480514,0,-0.0113238426013674
"Saudi Arabia","SAU","Female",0,2043,240261,0.00301009735817833,0,-0.0117721173189252
"Saudi Arabia","SAU","Female",0,2044,240677,0.00296832482917472,0,-0.0123562875811412
"Saudi Arabia","SAU","Female",0,2045,240870,0.00293114222549205,0,-0.0129418231327454
"Saudi Arabia","SAU","Female",0,2046,241110,0.00287533773749543,0,-0.0121506981438049
"Saudi Arabia","SAU","Female",0,2047,241093,0.00282599437932047,0,-0.0111217590407986
"Saudi Arabia","SAU","Female",0,2048,240720,0.00278557041395627,0,-0.010218086506432
"Saudi Arabia","SAU","Female",0,2049,239878,0.00275280620386366,0,-0.00984539901482384
"Saudi Arabia","SAU","Female",0,2050,238499,0.00272325997665542,0,-0.0102641442535711
"Saudi Arabia","SAU","Female",0,2051,236866,0.00267890601057468,0,-0.0103716920068352
"Saudi Arabia","SAU","Female",0,2052,234709,0.00264008991920026,0,-0.0115425793920061
"Saudi Arabia","SAU","Female",0,2053,232184,0.00260671294673454,0,-0.0134364583720151
"Saudi Arabia","SAU","Female",0,2054,229514,0.0025778248906391,0,-0.0153579759186864
"Saudi Arabia","SAU","Female",0,2055,226869,0.00255169889186832,0,-0.0167614509587314
"Saudi Arabia","SAU","Female",0,2056,224671,0.00250999549743691,0,-0.0159290658561418
"Saudi Arabia","SAU","Female",0,2057,222539,0.0024736504402975,0,-0.0145824153769242
"Saudi Arabia","SAU","Female",0,2058,220445,0.002444184092107,0,-0.0130193806946491
"Saudi Arabia","SAU","Female",0,2059,218325,0.00242069868094977,0,-0.0117734268735513
"Saudi Arabia","SAU","Female",0,2060,216132,0.00240013154450525,0,-0.0112977028950233
"Saudi Arabia","SAU","Female",0,2061,214161,0.00236271059907736,0,-0.0104291766837201
"Saudi Arabia","SAU","Female",0,2062,212170,0.00233164565939597,0,-0.0103297929276071
"Saudi Arabia","SAU","Female",0,2063,210225,0.00230683504661275,0,-0.0107905572866133
"Saudi Arabia","SAU","Female",0,2064,208412,0.00228770287787382,0,-0.0115467527287693
"Saudi Arabia","SAU","Female",0,2065,206792,0.0022727925682939,0,-0.0124571543018897
"Saudi Arabia","SAU","Female",0,2066,205614,0.00223506287583056,0,-0.0124545380860056
"Saudi Arabia","SAU","Female",0,2067,204642,0.00220575694414688,0,-0.0125664950714736
"Saudi Arabia","SAU","Female",0,2068,203867,0.00218544573695592,0,-0.0127229930853927
"Saudi Arabia","SAU","Female",0,2069,203266,0.00217287246874966,0,-0.0129366924262643
"Saudi Arabia","SAU","Female",0,2070,202804,0.0021646452959512,0,-0.0132830004642063
"Saudi Arabia","SAU","Female",0,2071,202662,0.00212782291383605,0,-0.0128072291284109
"Saudi Arabia","SAU","Female",0,2072,202670,0.00210059412089081,0,-0.0121156743180262
"Saudi Arabia","SAU","Female",0,2073,202745,0.0020828679786061,0,-0.0113997525085396
"Saudi Arabia","SAU","Female",0,2074,202777,0.00207275234779293,0,-0.0109938483348527
"Saudi Arabia","SAU","Female",0,2075,202675,0.00206599860043093,0,-0.0111803656531594
"Saudi Arabia","SAU","Female",0,2076,202580,0.00203419857600717,0,-0.0111938576493749
"Saudi Arabia","SAU","Female",0,2077,202358,0.00201136238560253,0,-0.0115994790426234
"Saudi Arabia","SAU","Female",0,2078,202000,0.00199548648327968,0,-0.012367200246578
"Saudi Arabia","SAU","Female",0,2079,201525,0.00198500534155038,0,-0.0132795869228545
"Saudi Arabia","SAU","Female",0,2080,200948,0.001978378445165,0,-0.0141288454297386
"Saudi Arabia","SAU","Female",0,2081,200474,0.00194884261468589,0,-0.0138276023073218
"Saudi Arabia","SAU","Female",0,2082,199919,0.00192731907590842,0,-0.0132555684907534
"Saudi Arabia","SAU","Female",0,2083,199241,0.00191353277506404,0,-0.0126465878706639
"Saudi Arabia","SAU","Female",0,2084,198386,0.00190612233356252,0,-0.0122987355239751
"Saudi Arabia","SAU","Female",0,2085,197309,0.00190191505810592,0,-0.0124607374120931
"Saudi Arabia","SAU","Female",0,2086,196206,0.00187503901274022,0,-0.0122145723578886
"Saudi Arabia","SAU","Female",0,2087,194934,0.00185586404113082,0,-0.0123741072621705
"Saudi Arabia","SAU","Female",0,2088,193538,0.00184356306942194,0,-0.0128795794693506
"Saudi Arabia","SAU","Female",0,2089,192078,0.0018360464196385,0,-0.0135816338574283
"Saudi Arabia","SAU","Female",0,2090,190594,0.00182930695594285,0,-0.0144344647170628
"Saudi Arabia","SAU","Female",0,2091,189395,0.0018072692072047,0,-0.0139762234978942
"Saudi Arabia","SAU","Female",0,2092,188239,0.00179132757616079,0,-0.0135251780803414
"Saudi Arabia","SAU","Female",0,2093,187098,0.00177852412485584,0,-0.0133078485801897
"Saudi Arabia","SAU","Female",0,2094,185950,0.00176659353764284,0,-0.0135080143698513
"Saudi Arabia","SAU","Female",0,2095,184790,0.00175466799335394,0,-0.0141893942549634
"Saudi Arabia","SAU","Female",1,1980,181570,0.0197599960919189,0,0.0732012838757805
"Saudi Arabia","SAU","Female",1,1981,191134,0.0180245180759972,0,0.0788092585291236
"Saudi Arabia","SAU","Female",1,1982,205914,0.016355465511731,0,0.0654406577988633
"Saudi Arabia","SAU","Female",1,1983,219313,0.0147562361045617,0,0.0465032283151086
"Saudi Arabia","SAU","Female",1,1984,231588,0.0133026913253664,0,0.0283866751023616
"Saudi Arabia","SAU","Female",1,1985,241532,0.0120973624442385,0,0.0476697906374155
"Saudi Arabia","SAU","Female",1,1986,256427,0.010853181282147,0,0.0225973862637261
"Saudi Arabia","SAU","Female",1,1987,258838,0.0098152908707618,0,0.0248724278472541
"Saudi Arabia","SAU","Female",1,1988,264247,0.00885784596566321,0,0.0312440405596499
"Saudi Arabia","SAU","Female",1,1989,267943,0.00796057730634606,0,0.0377666495107445
"Saudi Arabia","SAU","Female",1,1990,270432,0.0071507562257485,0,0.0307411616818365
"Saudi Arabia","SAU","Female",1,1991,269411,0.00636466881514921,0,0.0388932512116675
"Saudi Arabia","SAU","Female",1,1992,273873,0.0056609167018023,0,0.0304576537701948
"Saudi Arabia","SAU","Female",1,1993,274052,0.00508486919041577,0,0.0207750468213541
"Saudi Arabia","SAU","Female",1,1994,273494,0.00462057957244325,0,0.0130625261430806
"Saudi Arabia","SAU","Female",1,1995,272248,0.00422120437850543,0,0.0237973756193297
"Saudi Arabia","SAU","Female",1,1996,274125,0.00383039596068755,0,0.0118142607349601
"Saudi Arabia","SAU","Female",1,1997,267620,0.00349545782291694,0,0.0205372843943459
"Saudi Arabia","SAU","Female",1,1998,265132,0.00321261782971484,0,0.0326164475453745
"Saudi Arabia","SAU","Female",1,1999,263134,0.00297489175308275,0,0.0432595193427239
"Saudi Arabia","SAU","Female",1,2000,262145,0.00276673777824643,0,0.020815159408482
"Saudi Arabia","SAU","Female",1,2001,255693,0.00255123877368894,0,0.0431219109905057
"Saudi Arabia","SAU","Female",1,2002,264406,0.00236143115415974,0,0.0305683131378103
"Saudi Arabia","SAU","Female",1,2003,266982,0.00220141606319685,0,0.0151752143053265
"Saudi Arabia","SAU","Female",1,2004,270490,0.002064271140617,0,0.0014741860406986
"Saudi Arabia","SAU","Female",1,2005,274719,0.00193925424835679,0,-0.000351341673665906
"Saudi Arabia","SAU","Female",1,2006,281453,0.00180741816809946,0,-0.0148705643480481
"Saudi Arabia","SAU","Female",1,2007,281921,0.00168517187354612,0,-0.0135584441103994
"Saudi Arabia","SAU","Female",1,2008,286160,0.00158028365145054,0,-0.0103169200503191
"Saudi Arabia","SAU","Female",1,2009,290301,0.00149059156252422,0,-0.0067652921630067
"Saudi Arabia","SAU","Female",1,2010,294068,0.0014068526183087,0,-0.00258063526116481
"Saudi Arabia","SAU","Female",1,2011,297725,0.00130887164461628,0,-0.00586282348422418
"Saudi Arabia","SAU","Female",1,2012,297513,0.00121900419886965,0,-0.00444646131565107
"Saudi Arabia","SAU","Female",1,2013,298333,0.00113317384549211,0,-0.00380823881241676
"Saudi Arabia","SAU","Female",1,2014,298178,0.00105356561854667,0,-0.0030847268077584
"Saudi Arabia","SAU","Female",1,2015,296890,0.000985580742458885,0,0.0124476868742189
"Saudi Arabia","SAU","Female",1,2016,298590,0.000911487396437267,0,0.00997545231135888
"Saudi Arabia","SAU","Female",1,2017,296207,0.00084763735552605,0,0.0141490754631508
"Saudi Arabia","SAU","Female",1,2018,294403,0.000807864991753381,0,0.0196495574805047
"Saudi Arabia","SAU","Female",1,2019,292177,0.000787803740465292,0,0.0247791835905877
"Saudi Arabia","SAU","Female",1,2020,289892,0.00076906207630612,0,0.00821785447257195
"Saudi Arabia","SAU","Female",1,2021,282240,0.000737251727092455,0,0.0238468019193199
"Saudi Arabia","SAU","Female",1,2022,283915,0.000707427438791605,0,0.0193390546517529
"Saudi Arabia","SAU","Female",1,2023,280731,0.000683470760915283,0,0.0124465399830578
"Saudi Arabia","SAU","Female",1,2024,277171,0.000665649988822728,0,0.00534720775335118
"Saudi Arabia","SAU","Female",1,2025,273087,0.000651054330327875,0,0.00284871767086048
"Saudi Arabia","SAU","Female",1,2026,269259,0.00063133038866481,0,-0.0027748171313644
"Saudi Arabia","SAU","Female",1,2027,263475,0.000614360770272789,0,-0.0025111916494881
"Saudi Arabia","SAU","Female",1,2028,258371,0.000600788509841162,0,0.000265902638551196
"Saudi Arabia","SAU","Female",1,2029,253539,0.000590109154388588,0,0.0038629627589406
"Saudi Arabia","SAU","Female",1,2030,249265,0.000580744351655397,0,0.00525587978987918
"Saudi Arabia","SAU","Female",1,2031,245356,0.000566289451245782,0,0.00780405003473827
"Saudi Arabia","SAU","Female",1,2032,243029,0.000553192516478979,0,0.00679680356172385
"Saudi Arabia","SAU","Female",1,2033,240775,0.000542182475193789,0,0.0045845101845603
"Saudi Arabia","SAU","Female",1,2034,239000,0.000533196871703337,0,0.00205889779475643
"Saudi Arabia","SAU","Female",1,2035,237624,0.000525431819732737,0,0.00295321849471897
"Saudi Arabia","SAU","Female",1,2036,237296,0.000514013752227967,0,-0.00016547681430501
"Saudi Arabia","SAU","Female",1,2037,236391,0.000504013273396869,0,-0.000836501600286588
"Saudi Arabia","SAU","Female",1,2038,236299,0.00049596578502044,0,-0.00122356299116322
"Saudi Arabia","SAU","Female",1,2039,236453,0.000489631427807026,0,-0.00141805706228748
"Saudi Arabia","SAU","Female",1,2040,236779,0.000484087557711853,0,0.00268845438874199
"Saudi Arabia","SAU","Female",1,2041,238204,0.000475566970330025,0,-0.000236099143405277
"Saudi Arabia","SAU","Female",1,2042,238211,0.000467945979197217,0,9.26467895692173e-05
"Saudi Arabia","SAU","Female",1,2043,238972,0.000461472425475444,0,0.000430500587749405
"Saudi Arabia","SAU","Female",1,2044,239642,0.000456051166990383,0,0.000734895744329167
"Saudi Arabia","SAU","Female",1,2045,240140,0.000451311055134634,0,0.00344759010122142
"Saudi Arabia","SAU","Female",1,2046,240993,0.000443674918210273,0,0.00274637381772269
"Saudi Arabia","SAU","Female",1,2047,241078,0.000437002821393055,0,0.00291318156904086
"Saudi Arabia","SAU","Female",1,2048,241113,0.000431639663974598,0,0.00280195109616899
"Saudi Arabia","SAU","Female",1,2049,240723,0.000427399908263482,0,0.00260192838767881
"Saudi Arabia","SAU","Female",1,2050,239841,0.000423642450167885,0,0.00401769875893354
"Saudi Arabia","SAU","Female",1,2051,238806,0.000417560516400291,0,0.00402863004244614
"Saudi Arabia","SAU","Female",1,2052,237184,0.000412317957388913,0,0.00476241971760927
"Saudi Arabia","SAU","Female",1,2053,235205,0.000407876553759005,0,0.00594805922006048
"Saudi Arabia","SAU","Female",1,2054,232957,0.000404093036093631,0,0.0071154237769615
"Saudi Arabia","SAU","Female",1,2055,230552,0.000400728102046504,0,0.00513128781629568
"Saudi Arabia","SAU","Female",1,2056,227452,0.000394898730853564,0,0.00890739283031561
"Saudi Arabia","SAU","Female",1,2057,226104,0.000389891300198477,0,0.00784634311478416
"Saudi Arabia","SAU","Female",1,2058,223731,0.000385907136972268,0,0.00630335174453811
"Saudi Arabia","SAU","Female",1,2059,221293,0.000382811143138696,0,0.00465047376822492
"Saudi Arabia","SAU","Female",1,2060,218810,0.000380166480767545,0,0.00361814931353854
"Saudi Arabia","SAU","Female",1,2061,216394,0.000374838548452496,0,0.00353561142318348
"Saudi Arabia","SAU","Female",1,2062,214411,0.000370502556817234,0,0.00285875270482938
"Saudi Arabia","SAU","Female",1,2063,212281,0.000367104954305643,0,0.0025145129805817
"Saudi Arabia","SAU","Female",1,2064,210268,0.000364559547547734,0,0.00229994002192235
"Saudi Arabia","SAU","Female",1,2065,208414,0.000362680171113572,0,0.00301693469434072
"Saudi Arabia","SAU","Female",1,2066,206945,0.000357148565092998,0,0.00271525020233576
"Saudi Arabia","SAU","Female",1,2067,205712,0.000352949014001549,0,0.00223757565320515
"Saudi Arabia","SAU","Female",1,2068,204648,0.000350160340624001,0,0.00171591008224059
"Saudi Arabia","SAU","Female",1,2069,203771,0.000348587037360839,0,0.00116944074532666
"Saudi Arabia","SAU","Female",1,2070,203062,0.000347707297660476,0,0.00242395065853884
"Saudi Arabia","SAU","Female",1,2071,202856,0.000342225693964997,0,0.00143286664397091
"Saudi Arabia","SAU","Female",1,2072,202521,0.000338274565466297,0,0.00103973336738705
"Saudi Arabia","SAU","Female",1,2073,202455,0.000335828120987736,0,0.000449041970450592
"Saudi Arabia","SAU","Female",1,2074,202414,0.00033458687313972,0,-0.000188423270480853
"Saudi Arabia","SAU","Female",1,2075,202319,0.00033388558682502,0,0.00221151638933215
"Saudi Arabia","SAU","Female",1,2076,202704,0.000329129766096283,0,0.0005028932908131
"Saudi Arabia","SAU","Female",1,2077,202270,0.000325814423079735,0,0.000914112118082677
"Saudi Arabia","SAU","Female",1,2078,202136,0.000323598253084174,0,0.00146671775067375
"Saudi Arabia","SAU","Female",1,2079,201893,0.000322231271248375,0,0.00199692081528258
"Saudi Arabia","SAU","Female",1,2080,201527,0.000321487434793708,0,0.00301249395027003
"Saudi Arabia","SAU","Female",1,2081,201155,0.000317015156370942,0,0.00368001924271866
"Saudi Arabia","SAU","Female",1,2082,200820,0.000313837983939911,0,0.00368827569042973
"Saudi Arabia","SAU","Female",1,2083,200270,0.000311904966333217,0,0.00342899158502519
"Saudi Arabia","SAU","Female",1,2084,199542,0.000310997950046067,0,0.00300890457730607
"Saudi Arabia","SAU","Female",1,2085,198604,0.000310612010851533,0,0.00313764020253582
"Saudi Arabia","SAU","Female",1,2086,197552,0.000306519288158336,0,0.00362313534159808
"Saudi Arabia","SAU","Female",1,2087,196548,0.000303678488333314,0,0.0037334940389715
"Saudi Arabia","SAU","Female",1,2088,195299,0.000301950646056398,0,0.00394173720117408
"Saudi Arabia","SAU","Female",1,2089,193943,0.000300996490524217,0,0.00404401044017821
"Saudi Arabia","SAU","Female",1,2090,192501,0.000300167848387338,0,0.00361814409972272
"Saudi Arabia","SAU","Female",1,2091,190934,0.000296824843086916,0,0.00523122364057871
"Saudi Arabia","SAU","Female",1,2092,190042,0.000294477570157119,0,0.00464016025871583
"Saudi Arabia","SAU","Female",1,2093,188774,0.000292637176458651,0,0.00376655448544616
"Saudi Arabia","SAU","Female",1,2094,187469,0.000290932084761487,0,0.00278635429858087
"Saudi Arabia","SAU","Female",1,2095,186139,0.000289224567452445,0,0.00317652396113499
"Saudi Arabia","SAU","Female",2,1980,172951,0.00760564032146709,0,0.0224675076979799
"Saudi Arabia","SAU","Female",2,1981,182017,0.00685239257527956,0,0.0227798913124113
"Saudi Arabia","SAU","Female",2,1982,191996,0.00614145294655378,0,0.018326318161159
"Saudi Arabia","SAU","Female",2,1983,206286,0.00546734260215558,0,0.00694340792335946
"Saudi Arabia","SAU","Female",2,1984,217601,0.0048584250937687,0,-0.0035823097426384
"Saudi Arabia","SAU","Female",2,1985,227709,0.00435513872982153,0,0.0162315503053867
"Saudi Arabia","SAU","Female",2,1986,242501,0.00385144466010248,0,0.00764412358656719
"Saudi Arabia","SAU","Female",2,1987,255598,0.00343340537613584,0,0.00406594871008115
"Saudi Arabia","SAU","Female",2,1988,257352,0.00306227973225042,0,0.00732035541816001
"Saudi Arabia","SAU","Female",2,1989,263834,0.00272706601828864,0,0.00920369986849967
"Saudi Arabia","SAU","Female",2,1990,268265,0.00242737800129142,0,0.00204798980500653
"Saudi Arabia","SAU","Female",2,1991,269055,0.00214089614557198,0,0.00227965114186768
"Saudi Arabia","SAU","Female",2,1992,268312,0.00188686533559573,0,-0.000609589760200868
"Saudi Arabia","SAU","Female",2,1993,272161,0.00168057167716161,0,-0.00478988004570036
"Saudi Arabia","SAU","Female",2,1994,271356,0.00151525450699081,0,-0.00609849991554079
"Saudi Arabia","SAU","Female",2,1995,270573,0.00137352758628169,0,0.0051559797036107
"Saudi Arabia","SAU","Female",2,1996,272499,0.0012366777661648,0,0.00473858611581246
"Saudi Arabia","SAU","Female",2,1997,274371,0.00111976998946572,0,0.00923865427927018
"Saudi Arabia","SAU","Female",2,1998,269150,0.00102294582079878,0,0.016264473460661
"Saudi Arabia","SAU","Female",2,1999,268580,0.000943171084363821,0,0.0203033500119161
"Saudi Arabia","SAU","Female",2,2000,267679,0.000873399729516221,0,0.000769962166523808
"Saudi Arabia","SAU","Female",2,2001,261622,0.000801903118730219,0,0.0046012217014848
"Saudi Arabia","SAU","Female",2,2002,256215,0.000739046606728151,0,0.00421802251781456
"Saudi Arabia","SAU","Female",2,2003,264895,0.000687565455287822,0,-0.00426400038639008
"Saudi Arabia","SAU","Female",2,2004,265259,0.000644887075930876,0,-0.0100107030530889
"Saudi Arabia","SAU","Female",2,2005,267230,0.000605977778613953,0,-0.00731168128449733
"Saudi Arabia","SAU","Female",2,2006,272182,0.000564918250527658,0,-0.0100509303525534
"Saudi Arabia","SAU","Female",2,2007,278121,0.000526836891619691,0,-0.0129058884253344
"Saudi Arabia","SAU","Female",2,2008,277814,0.000495656724244897,0,-0.0104027246913727
"Saudi Arabia","SAU","Female",2,2009,282736,0.000470465255314068,0,-0.00879571676444735
"Saudi Arabia","SAU","Female",2,2010,287319,0.000446828063860552,0,-0.00979920196454476
"Saudi Arabia","SAU","Female",2,2011,290777,0.000418323092941437,0,-0.00916664996161543
"Saudi Arabia","SAU","Female",2,2012,294610,0.000392051323213054,0,-0.0098453506091839
"Saudi Arabia","SAU","Female",2,2013,294225,0.00036571485903677,0,-0.00926232698022011
"Saudi Arabia","SAU","Female",2,2014,295235,0.000340252554965694,0,-0.00845357348341613
"Saudi Arabia","SAU","Female",2,2015,295346,0.000318511968227149,0,0.00519378867608555
"Saudi Arabia","SAU","Female",2,2016,298138,0.000294766385378203,0,0.00364053512860374
"Saudi Arabia","SAU","Female",2,2017,299404,0.000274303353587345,0,0.00730503695282603
"Saudi Arabia","SAU","Female",2,2018,298118,0.000261783970751161,0,0.0106258021496417
"Saudi Arabia","SAU","Female",2,2019,297291,0.000255796751477342,0,0.0133212146559283
"Saudi Arabia","SAU","Female",2,2020,295836,0.000250213712443101,0,-0.000266306461398691
"Saudi Arabia","SAU","Female",2,2021,289592,0.000240346738586084,0,0.00453141936260559
"Saudi Arabia","SAU","Female",2,2022,283310,0.000231087822085659,0,0.00644937086167596
"Saudi Arabia","SAU","Female",2,2023,285544,0.000223659355768966,0,0.00243390545835775
"Saudi Arabia","SAU","Female",2,2024,281222,0.000218164596822448,0,-0.00112482900371813
"Saudi Arabia","SAU","Female",2,2025,276675,0.000213710960296498,0,-0.000239139520790577
"Saudi Arabia","SAU","Female",2,2026,272844,0.000207557043297768,0,-0.00114111758156887
"Saudi Arabia","SAU","Female",2,2027,268782,0.00020229049380924,0,-0.00296673719777119
"Saudi Arabia","SAU","Female",2,2028,262532,0.000198085838272414,0,-0.000959740930684627
"Saudi Arabia","SAU","Female",2,2029,257968,0.000194783680065567,0,0.0010835951225836
"Saudi Arabia","SAU","Female",2,2030,253664,0.000191908236508605,0,0.00135162505088338
"Saudi Arabia","SAU","Female",2,2031,249457,0.000187342148734321,0,0.00165120289913512
"Saudi Arabia","SAU","Female",2,2032,245622,0.000183215295353916,0,0.00198606578352467
"Saudi Arabia","SAU","Female",2,2033,243377,0.000179744711750502,0,0.000608817603421352
"Saudi Arabia","SAU","Female",2,2034,240791,0.000176913210650378,0,-0.00071837421037535
"Saudi Arabia","SAU","Female",2,2035,238701,0.000174482175190309,0,0.000828728827726888
"Saudi Arabia","SAU","Female",2,2036,237696,0.000170832879390738,0,-0.00016468046980056
"Saudi Arabia","SAU","Female",2,2037,237135,0.000167648905267639,0,-0.00159090370431647
"Saudi Arabia","SAU","Female",2,2038,235896,0.000165082981872496,0,-0.00184109350660977
"Saudi Arabia","SAU","Female",2,2039,235747,0.000163057781090406,0,-0.00207014980324083
"Saudi Arabia","SAU","Female",2,2040,235848,0.000161293853099773,0,0.000872940854667492
"Saudi Arabia","SAU","Female",2,2041,236871,0.0001585357584248,0,-0.000171132135823981
"Saudi Arabia","SAU","Female",2,2042,238050,0.00015607484958099,0,-0.000800321513682034
"Saudi Arabia","SAU","Female",2,2043,237909,0.000153977093529323,0,-0.0006897146798438
"Saudi Arabia","SAU","Female",2,2044,238697,0.000152211895074983,0,-0.000662689809577621
"Saudi Arabia","SAU","Female",2,2045,239374,0.000150673075570631,0,0.00116798509010674
"Saudi Arabia","SAU","Female",2,2046,240312,0.000148166225976746,0,0.000742669804437934
"Saudi Arabia","SAU","Female",2,2047,241065,0.000145979960391388,0,0.000789835415907714
"Saudi Arabia","SAU","Female",2,2048,241163,0.000144217242460792,0,0.000568657210247903
"Saudi Arabia","SAU","Female",2,2049,241146,0.000142816796841601,0,0.000282033771483725
"Saudi Arabia","SAU","Female",2,2050,240688,0.000141577212410298,0,0.00139562078216704
"Saudi Arabia","SAU","Female",2,2051,240074,0.000139560441306059,0,0.00144820280745273
"Saudi Arabia","SAU","Female",2,2052,239052,0.000137823787339989,0,0.00198145237640546
"Saudi Arabia","SAU","Female",2,2053,237556,0.000136345976078232,0,0.00261119234443985
"Saudi Arabia","SAU","Female",2,2054,235723,0.000135079435119785,0,0.00313969008513415
