"iso3","year","sex","age","all_mxn","ncd_mxn","ncd_frac"
"DNK",2040,1,15,6.65812539094447e-05,2.34486952646898e-05,0.352181641045416
"DNK",2040,2,15,5.8842656e-05,3.01707223198791e-05,0.512735562444345
"DNK",2040,1,20,9.81684896925637e-05,4.41193192740367e-05,0.449424447826447
"DNK",2040,2,20,8.7705324e-05,5.02159340573984e-05,0.572552859589213
"DNK",2040,1,25,0.000109989373379422,5.61700795010373e-05,0.510686421562487
"DNK",2040,2,25,9.8944918e-05,6.67234188574939e-05,0.674349124807946
"DNK",2040,1,30,0.000151310741074331,6.1760827174478e-05,0.408172128006022
"DNK",2040,2,30,0.00013651677,9.29573225792135e-05,0.680922370044453
"DNK",2040,1,35,0.000249186159736508,0.00011456814362006,0.459769289519151
"DNK",2040,2,35,0.00022466527,0.000169479103174824,0.75436271558494
"DNK",2040,1,40,0.0003807254,0.000196052505731425,0.514944644437762
"DNK",2040,2,40,0.0003807254,0.000309126415173676,0.811940614347442
"DNK",2040,1,45,0.000823372497893319,0.000466433367183777,0.566491312713497
"DNK",2040,2,45,0.00066514022,0.000482102379228318,0.724813151771695
"DNK",2040,1,50,0.00153451678974943,0.00105666905302154,0.688600515862767
"DNK",2040,2,50,0.00101423518839393,0.000815876184431684,0.804425042404264
"DNK",2040,1,55,0.00296533624604026,0.0022614791094263,0.762638339057215
"DNK",2040,2,55,0.00174025236106427,0.00145359176122307,0.835276419526939
"DNK",2040,1,60,0.0055157866537713,0.004916609393888,0.891370479408657
"DNK",2040,2,60,0.00338572829238655,0.00312884169658978,0.924126635804053
"DNK",2040,1,65,0.00915868022795988,0.00828780059709286,0.904912104234367
"DNK",2040,2,65,0.00559803149478244,0.00518429539563617,0.926092573874962
"DNK",2040,1,70,0.0134825787992099,0.0120582859069012,0.894360499313961
"DNK",2040,2,70,0.00876805378858948,0.00817715337060777,0.932607573786706
"DNK",2040,1,75,0.0232011680460668,0.020443270230629,0.881131078833538
"DNK",2040,2,75,0.0156790380667736,0.0144856691151876,0.923887616924985
"DNK",2040,1,80,0.0434253428333234,0.0375532252400175,0.864776713085618
"DNK",2040,2,80,0.0312995237545983,0.0284501855754019,0.908965446198593
"DNK",2040,1,85,0.111743263175354,0.0975877932132174,0.873321491069014
"DNK",2040,2,85,0.0946156275005806,0.0830057497065449,0.877294289529872
"DOM",2040,1,0,0.00880573168845183,0.0024927151069227,0.283078703180537
"DOM",2040,2,0,0.00741947726647197,0.00209311983641292,0.282111496704971
"DOM",2040,1,1,0.000316804392841822,0.000112241320794412,0.354292185747732
"DOM",2040,2,1,0.000250264676377594,9.16021206562126e-05,0.366020974202549
"DOM",2040,1,5,3.2331022273414e-05,1.06331294027442e-05,0.328883179530264
"DOM",2040,2,5,2.79533645442392e-05,1.05117059105995e-05,0.376044389717866
"DOM",2040,1,10,3.12521602286165e-05,8.63927558386406e-06,0.276437709286841
"DOM",2040,2,10,3.17947394157463e-05,1.28096130945797e-05,0.402884669916048
"DOM",2040,1,15,0.00026711810829181,4.85132247140028e-05,0.181617131928043
"DOM",2040,2,15,0.000105935754190848,4.57525515809437e-05,0.431889610173714
"DOM",2040,1,20,0.000552525709739771,7.96717298677657e-05,0.144195516087911
"DOM",2040,2,20,0.000163706040038675,7.40457768734002e-05,0.452309376342541
"DOM",2040,1,25,0.000593884180481164,0.000104667724241667,0.176242654176889
"DOM",2040,2,25,0.00021819130711217,0.000105986267459348,0.485749266834271
"DOM",2040,1,30,0.000719553036276438,0.000187270605514836,0.2602596279545
"DOM",2040,2,30,0.000351431235075647,0.000216745559706501,0.616750983047497
"DOM",2040,1,35,0.000911858276646731,0.000344869981226497,0.378205681802574
"DOM",2040,2,35,0.000535180662008936,0.000372802999223514,0.696592806294802
"DOM",2040,1,40,0.00134431128287423,0.000662606846902544,0.492896887308604
"DOM",2040,2,40,0.000771073508295291,0.000607792745188411,0.788242286435355
"DOM",2040,1,45,0.0021975342725619,0.00132072383610651,0.601002611243374
"DOM",2040,2,45,0.00129827447662685,0.00111411570196496,0.858151124452229
"DOM",2040,1,50,0.0037074867933826,0.00269935006046017,0.728080829654786
"DOM",2040,2,50,0.00208388577170001,0.00189641551020172,0.910038129707392
"DOM",2040,1,55,0.00578097278297104,0.00469906186954543,0.812849678757771
"DOM",2040,2,55,0.00321833964284091,0.00301185102317175,0.935840016100076
"DOM",2040,1,60,0.00876569113920174,0.00746490244646449,0.85160454867958
"DOM",2040,2,60,0.00505181822194963,0.00478381506530986,0.946949168623026
"DOM",2040,1,65,0.0140311532109698,0.0124846002183572,0.889777200109005
"DOM",2040,2,65,0.00829783923467432,0.00791369886928013,0.953705976395761
"DOM",2040,1,70,0.022345877980416,0.020240796206145,0.905795521835577
"DOM",2040,2,70,0.01380292688996,0.0128920385508829,0.934007595176088
"DOM",2040,1,75,0.0335323358060132,0.0307690541419638,0.917593522859989
"DOM",2040,2,75,0.022655080089167,0.0212058592171894,0.936031085907721
"DOM",2040,1,80,0.0516265909562034,0.0477273820320369,0.924472856875747
"DOM",2040,2,80,0.0384302455027335,0.0358482687436289,0.932813940547923
"DOM",2040,1,85,0.096439111861707,0.0866860842290301,0.898868545713458
"DOM",2040,2,85,0.088892251,0.0792942563665272,0.892026644330642
"DZA",2040,1,0,0.00601438184195721,0.0014760000210262,0.245411757984737
"DZA",2040,2,0,0.00534790603474338,0.00131574543112057,0.246030020455232
"DZA",2040,1,1,0.000168394768403467,5.37061955240639e-05,0.318930309018781
"DZA",2040,2,1,0.000144750728478099,4.57592351493162e-05,0.316124385904141
"DZA",2040,1,5,6.07657973884213e-05,2.6132154273889e-05,0.430047088938034
"DZA",2040,2,5,6.19651552140103e-05,2.55828875323879e-05,0.412859250396966
"DZA",2040,1,10,6.83470245905478e-05,2.90198181846878e-05,0.424595194282988
"DZA",2040,2,10,6.54386405654181e-05,3.24701628231107e-05,0.496192502511582
"DZA",2040,1,15,0.000134147524196703,2.72233626061008e-05,0.202936004738952
"DZA",2040,2,15,0.000100060323494903,3.3898866870889e-05,0.338784302177634
"DZA",2040,1,20,0.000193302393235388,4.05856102195621e-05,0.209959170914869
"DZA",2040,2,20,0.000119033437513706,4.24941707804315e-05,0.356993561372523
"DZA",2040,1,25,0.000198553940362656,5.02747745256039e-05,0.253204617514906
"DZA",2040,2,25,0.000127876112560639,5.4474989338829e-05,0.42599816531799
"DZA",2040,1,30,0.000259518237656125,9.05539108015228e-05,0.34893081742298
"DZA",2040,2,30,0.000182954576496922,9.34864066972499e-05,0.510981515123907
"DZA",2040,1,35,0.000411638198538089,0.000192411599838426,0.467428923073139
"DZA",2040,2,35,0.000339756281644814,0.000210729680914333,0.620237777191808
"DZA",2040,1,40,0.000688887157350073,0.000414309864002464,0.60141905620099
"DZA",2040,2,40,0.000537494413317403,0.000386456247121579,0.718995839856976
"DZA",2040,1,45,0.00114580294753796,0.000853820318839796,0.745172039114089
"DZA",2040,2,45,0.000780164108505349,0.000651029816072978,0.834478039909105
"DZA",2040,1,50,0.00190865254542167,0.0015821448146387,0.828932860741902
"DZA",2040,2,50,0.0012473263346312,0.00110879699161077,0.888938973567499
"DZA",2040,1,55,0.00310960592211464,0.00275494528378285,0.885946757494402
"DZA",2040,2,55,0.00205348686756371,0.00187626328699679,0.913696267862099
"DZA",2040,1,60,0.0057108042875474,0.00519776043989542,0.910162593249659
"DZA",2040,2,60,0.00387793501408338,0.00359138570867717,0.926107759834666
"DZA",2040,1,65,0.00988212893088012,0.00921455796797233,0.932446645092665
"DZA",2040,2,65,0.00695496272096646,0.00655432642858101,0.942395623318341
"DZA",2040,1,70,0.0183642007945156,0.0171926988446036,0.93620730011502
"DZA",2040,2,70,0.0146302340043368,0.0138600902846045,0.947359439397618
"DZA",2040,1,75,0.0317983519332697,0.0300325626333275,0.944469156651648
"DZA",2040,2,75,0.0272583529260287,0.0258785774964302,0.949381555322039
"DZA",2040,1,80,0.0578571661841032,0.054729046968588,0.945933763752594
"DZA",2040,2,80,0.0523696877868264,0.0496533123543197,0.948130769013482
"DZA",2040,1,85,0.122451464681507,0.113400245306219,0.926083208568966
"DZA",2040,2,85,0.115382113836044,0.108654832139092,0.941695627915854
"ECU",2040,1,0,0.00364131386529388,0.00119056295591984,0.326959718377299
"ECU",2040,2,0,0.0029004372899609,0.000973324088835226,0.335578394404227
"ECU",2040,1,1,9.79132321019738e-05,3.38941782825789e-05,0.346165452359689
"ECU",2040,2,1,7.61071174891799e-05,2.79760853414494e-05,0.367588292191289
"ECU",2040,1,5,6.22383422742834e-05,2.35197328961873e-05,0.377897804419922
"ECU",2040,2,5,4.89571201306423e-05,1.92557866268047e-05,0.393319430869719
"ECU",2040,1,10,8.04632985802747e-05,3.05897871820844e-05,0.38017068305454
"ECU",2040,2,10,6.48840927197487e-05,2.80457873049066e-05,0.432244424315891
"ECU",2040,1,15,0.000273435176510721,0.000110038260949559,0.402429059617517
"ECU",2040,2,15,0.000132105809364994,6.08345657397736e-05,0.460498792840323
"ECU",2040,1,20,0.000490849738740996,0.000170112429983191,0.346567221201992
"ECU",2040,2,20,0.000163357847648126,8.04207492768992e-05,0.492298046495606
"ECU",2040,1,25,0.000579110759052715,0.00022934007345122,0.396021088999219
"ECU",2040,2,25,0.000173578778053283,9.82157559448664e-05,0.565828133176035
"ECU",2040,1,30,0.000664780026602892,0.00031468215595484,0.473362831857185
"ECU",2040,2,30,0.000246378831576489,0.000169902135929275,0.689597133171435
"ECU",2040,1,35,0.000784208043826705,0.000419136260404191,0.534470748806566
"ECU",2040,2,35,0.000380678520107297,0.000290710591217821,0.763664288533753
"ECU",2040,1,40,0.00105371368645853,0.00065930090409669,0.625692645516033
"ECU",2040,2,40,0.000559541226399704,0.00046737345075006,0.83527974115029
"ECU",2040,1,45,0.00149678559930109,0.000999156947788359,0.667535115419941
"ECU",2040,2,45,0.000910234078930923,0.000709228652649618,0.779171719743357
"ECU",2040,1,50,0.00226978746782966,0.00173673698767245,0.765154012121275
"ECU",2040,2,50,0.00152299013304322,0.00127234170698247,0.835423473453565
"ECU",2040,1,55,0.00385720221199867,0.00323142482041059,0.837763913532594
"ECU",2040,2,55,0.00270037608129275,0.00236162746052021,0.874555021013823
"ECU",2040,1,60,0.0060230260061817,0.00508914937096616,0.84494892861876
"ECU",2040,2,60,0.00416477989200481,0.00373436018172767,0.89665247109375
"ECU",2040,1,65,0.00952579017222693,0.00829009269538336,0.870278742812714
"ECU",2040,2,65,0.00663391506766421,0.00596359257889101,0.898955219966477
"ECU",2040,1,70,0.016280882644292,0.0140706317514135,0.864242563430467
"ECU",2040,2,70,0.0113542829775806,0.0100331993771176,0.883648874783942
"ECU",2040,1,75,0.0254927597268027,0.0223425629323737,0.876427784665585
"ECU",2040,2,75,0.0178553616910069,0.015811900010926,0.88555473053732
"ECU",2040,1,80,0.04850715551808,0.0428254178262907,0.882868050474089
"ECU",2040,2,80,0.0350969926152332,0.0307378052532601,0.875795986004765
"ECU",2040,1,85,0.118274862877394,0.103471259964365,0.874837285346299
"ECU",2040,2,85,0.0948277585426957,0.0831640769328868,0.877001399283761
"EGY",2040,1,0,0.00521511327346792,0.00206441447486608,0.395852279061486
"EGY",2040,2,0,0.00459945759150643,0.00178871265562074,0.388896433989056
"EGY",2040,1,1,0.000147437323785185,7.2545479595293e-05,0.492042840529249
"EGY",2040,2,1,0.000126158016646485,5.90688633281301e-05,0.468213316111734
"EGY",2040,1,5,2.81432661981736e-05,1.56019696353146e-05,0.554376650011118
"EGY",2040,2,5,2.2806606e-05,1.26428116478639e-05,0.55434866756868
"EGY",2040,1,10,5.45132481003842e-05,3.1607818470322e-05,0.579819026966021
"EGY",2040,2,10,3.30295080165277e-05,2.06663905500722e-05,0.625694773889182
"EGY",2040,1,15,9.99585867875224e-05,4.88292897659553e-05,0.488495199214347
"EGY",2040,2,15,5.8842656e-05,3.74391729205638e-05,0.636259058744116
"EGY",2040,1,20,0.000155214014513605,7.60249970471916e-05,0.489807555622033
"EGY",2040,2,20,8.7705324e-05,5.64603245075092e-05,0.643750252920897
"EGY",2040,1,25,0.000215254774743738,0.000117569649671722,0.546188347327904
"EGY",2040,2,25,0.00011269264391272,7.81153850089352e-05,0.693171996829139
"EGY",2040,1,30,0.000313133015753761,0.000208450151942755,0.665692026888262
"EGY",2040,2,30,0.000170208546670742,0.000128528248709909,0.755122179372927
"EGY",2040,1,35,0.000577794886448597,0.000425446552949402,0.736327999654686
"EGY",2040,2,35,0.0003329883377361,0.00027296504677,0.819743564071394
"EGY",2040,1,40,0.00104343088059622,0.000853669166543322,0.818136766333322
"EGY",2040,2,40,0.000570378612955473,0.000502891792318376,0.881680660697625
"EGY",2040,1,45,0.00209513831905302,0.00184390405180878,0.880087025777947
"EGY",2040,2,45,0.00112020787716933,0.00102855725683432,0.918184274362897
"EGY",2040,1,50,0.0045374797960603,0.00415178750279001,0.914998565149497
"EGY",2040,2,50,0.00260709411635848,0.00244919775007719,0.939435877941439
"EGY",2040,1,55,0.00798097615818394,0.00745426296130883,0.934003913000667
"EGY",2040,2,55,0.00418533963530935,0.00397473838951763,0.949681205316053
"EGY",2040,1,60,0.0144022586249541,0.0135416316332453,0.940243609414319
"EGY",2040,2,60,0.00853866805167429,0.00816705757595179,0.956479104999329
"EGY",2040,1,65,0.022505962742263,0.0213954153640636,0.950655415592869
"EGY",2040,2,65,0.0142974659826794,0.013764903567208,0.962751272420121
"EGY",2040,1,70,0.0357230065235147,0.0341216913253539,0.955174120154005
"EGY",2040,2,70,0.0257238214123742,0.0247730750213296,0.96304023512668
"EGY",2040,1,75,0.0585314075811181,0.0562456296174075,0.960947838807007
"EGY",2040,2,75,0.044080321383007,0.0424761590049145,0.963608196860585
"EGY",2040,1,80,0.0955050402790144,0.0918843244575895,0.962088746197613
"EGY",2040,2,80,0.0756527333361717,0.0728854047259228,0.963420639437415
"EGY",2040,1,85,0.174126104305599,0.166196028862031,0.954457859864304
"EGY",2040,2,85,0.149270807858427,0.142887198776473,0.957234712040897
"ESP",2040,1,0,0.000808394603483047,0.000326951214767104,0.404445073431221
"ESP",2040,2,0,0.00071909343,0.000294190726552242,0.409113356177155
"ESP",2040,1,1,4.8581296e-05,2.34183419833002e-05,0.482044406211398
"ESP",2040,2,1,4.8581296e-05,2.14640846163834e-05,0.441817867855633
"ESP",2040,1,5,2.2806606e-05,1.78264509290175e-05,0.781635414275037
"ESP",2040,2,5,2.2806606e-05,1.8113942063611e-05,0.794241022255175
"ESP",2040,1,10,2.7687547e-05,1.97266253720016e-05,0.712472844633061
"ESP",2040,2,10,2.7687547e-05,2.06573103700843e-05,0.746086692695611
"ESP",2040,1,15,5.8842656e-05,2.8264528053389e-05,0.480340793138042
"ESP",2040,2,15,5.8842656e-05,2.00344611441237e-05,0.340475133279566
"ESP",2040,1,20,8.7705324e-05,3.56800303318859e-05,0.406817154359818
"ESP",2040,2,20,8.7705324e-05,3.0625478738046e-05,0.349186085191887
"ESP",2040,1,25,9.8944918e-05,4.28636329363727e-05,0.433207018640136
"ESP",2040,2,25,9.8944918e-05,4.0921775062063e-05,0.413581373245092
"ESP",2040,1,30,0.000137674171113215,7.04466602899901e-05,0.511691188843687
"ESP",2040,2,30,0.00013651677,8.24466632770166e-05,0.603930661976669
"ESP",2040,1,35,0.00022466527,0.000135138179895447,0.601508991111295
"ESP",2040,2,35,0.00022466527,0.000150862903824488,0.671500779023337
"ESP",2040,1,40,0.0003807254,0.00026295822550979,0.690676864505993
"ESP",2040,2,40,0.0003807254,0.000277597202566271,0.729127088884197
"ESP",2040,1,45,0.000752486035760675,0.000510139424254116,0.677938725784359
"ESP",2040,2,45,0.00066514022,0.000570653313295588,0.857944379450679
"ESP",2040,1,50,0.00157594509009,0.00122877543434034,0.77970701014092
"ESP",2040,2,50,0.0010005542,0.000891268994269626,0.890775326583633
"ESP",2040,1,55,0.00283710947440927,0.00242118727816838,0.853399313635053
"ESP",2040,2,55,0.00137744304760972,0.0012665461416097,0.919490750494218
"ESP",2040,1,60,0.00479619639077942,0.00430511550758989,0.897610347204792
"ESP",2040,2,60,0.00216768373402193,0.00203900601641362,0.940638149565498
"ESP",2040,1,65,0.00745901533295807,0.00681071056129116,0.913084402869862
"ESP",2040,2,65,0.00319605865147513,0.00299815210065298,0.938077935231006
"ESP",2040,1,70,0.0120199874770391,0.0108404889062777,0.901871896870565
"ESP",2040,2,70,0.00529514928609795,0.00470994933189194,0.889483766634793
"ESP",2040,1,75,0.0196298710928972,0.0175239705171075,0.892719592205998
"ESP",2040,2,75,0.0100773499721316,0.00891662777592858,0.884818707357298
"ESP",2040,1,80,0.0377689990691331,0.0333375015003707,0.882668387355173
"ESP",2040,2,80,0.0224735178960481,0.0198466375611496,0.883112187996148
"ESP",2040,1,85,0.0946145136422547,0.0859633126790042,0.908563700956479
"ESP",2040,2,85,0.088892251,0.0813475540396973,0.915125369473401
"ETH",2040,1,0,0.0120059290981799,0.00299752604898276,0.249670477350827
"ETH",2040,2,0,0.00945780070831844,0.00235182219525241,0.248664807790241
"ETH",2040,1,1,0.000704247909403955,0.000103638732753755,0.147162286703088
"ETH",2040,2,1,0.000551450924518884,8.93709591161633e-05,0.162065117932544
"ETH",2040,1,5,0.000485068612136191,8.5764920205445e-05,0.176809874025337
"ETH",2040,2,5,0.000291112462441347,6.004683031571e-05,0.206266780240671
"ETH",2040,1,10,0.000359706063749991,7.88179184069526e-05,0.219117569454526
"ETH",2040,2,10,0.000226002184427379,6.40780767578232e-05,0.28352857261171
"ETH",2040,1,15,0.000631681387136166,0.000133526156057762,0.211382128359243
"ETH",2040,2,15,0.000361201266695639,0.000114815070785355,0.317870066834795
"ETH",2040,1,20,0.000949709301600251,0.000213113846540437,0.224399030504747
"ETH",2040,2,20,0.000495151341385883,0.00018045884943193,0.364451904597173
"ETH",2040,1,25,0.00100566239997644,0.000269576003793586,0.268058151323845
"ETH",2040,2,25,0.000590989375670394,0.000270701856646485,0.45804860085583
"ETH",2040,1,30,0.00120447629330546,0.000431526097399037,0.358268651527208
"ETH",2040,2,30,0.000729288787820332,0.00045283688235191,0.620929445117798
"ETH",2040,1,35,0.00150278892982454,0.000676133084133646,0.449918861335097
"ETH",2040,2,35,0.00094179790743038,0.000675461749663639,0.717204555600025
"ETH",2040,1,40,0.00208237664710415,0.00118377756247928,0.568474278716819
"ETH",2040,2,40,0.00140604924913376,0.00110017633979143,0.782459320304198
"ETH",2040,1,45,0.00298285270840835,0.00174569782553064,0.585244393935275
"ETH",2040,2,45,0.00194865212889607,0.00145766193375115,0.748035994796529
"ETH",2040,1,50,0.00478195235993402,0.00299450379222047,0.626209457315001
"ETH",2040,2,50,0.00312936069567917,0.00247025203451807,0.789379133549178
"ETH",2040,1,55,0.00702296339496149,0.00480286537600613,0.683880166519431
"ETH",2040,2,55,0.0046678541527068,0.00383718550773895,0.822044858773885
"ETH",2040,1,60,0.011323091578694,0.00775106384448479,0.684536002435016
"ETH",2040,2,60,0.00779888867228936,0.00621234282559507,0.796567701712228
"ETH",2040,1,65,0.018053469879339,0.0129519700353031,0.71742275151913
"ETH",2040,2,65,0.0132756157625284,0.0106838038192414,0.804768984757558
"ETH",2040,1,70,0.0296217970051431,0.0209157055088298,0.706091717028455
"ETH",2040,2,70,0.0230922877513843,0.0183180453668539,0.793253815475939
"ETH",2040,1,75,0.0488086302686538,0.0346483728791379,0.709882098481874
"ETH",2040,2,75,0.0394266050131839,0.0314112913354455,0.796702919892337
"ETH",2040,1,80,0.082048890920555,0.0586410469878795,0.714708588135086
"ETH",2040,2,80,0.0693108894582178,0.0554560711316079,0.800106181944731
"ETH",2040,1,85,0.155471670262966,0.106044404943993,0.682081853013019
"ETH",2040,2,85,0.132440611669317,0.103308475508323,0.780036230625901
"FIN",2040,1,0,0.00071909343,0.000357385011060304,0.496993848296326
"FIN",2040,2,0,0.00071909343,0.000355952314079048,0.495001482740633
"FIN",2040,1,1,4.8581296e-05,3.04896679088498e-05,0.627600957966411
"FIN",2040,2,1,4.8581296e-05,3.05561437080873e-05,0.628969299379895
"FIN",2040,1,5,2.2806606e-05,1.5298320386864e-05,0.670784613320544
"FIN",2040,2,5,2.2806606e-05,1.80426576101068e-05,0.791115416739642
"FIN",2040,1,10,2.7687547e-05,1.66432182052454e-05,0.601108440745775
"FIN",2040,2,10,2.87227837239084e-05,1.80225460952143e-05,0.627465160356747
"FIN",2040,1,15,0.000107258361446051,2.68014582436546e-05,0.249877565555906
"FIN",2040,2,15,6.10387895899978e-05,2.31012051198483e-05,0.378467615020233
"FIN",2040,1,20,0.000205046629990296,7.28026199152947e-05,0.35505396952264
"FIN",2040,2,20,0.000104472227599143,4.03104692194104e-05,0.385848661848014
"FIN",2040,1,25,0.000221478925501502,9.83364684708624e-05,0.443999212332261
"FIN",2040,2,25,9.8944918e-05,5.12049981489688e-05,0.51751013780181
"FIN",2040,1,30,0.000264978883541938,0.000131253983712914,0.495337522592213
"FIN",2040,2,30,0.00013651677,8.59957147805727e-05,0.629927845352426
"FIN",2040,1,35,0.000395775097011725,0.000230579860452083,0.582603256731062
"FIN",2040,2,35,0.00022466527,0.000163054710657929,0.725767318900377
"FIN",2040,1,40,0.000573771755281421,0.000379701303762333,0.661763672169779
"FIN",2040,2,40,0.0003807254,0.000311856457138518,0.819111246947323
"FIN",2040,1,45,0.000901878285736415,0.000729567192713794,0.808941965065803
"FIN",2040,2,45,0.00066514022,0.000496061764471949,0.745800283242455
"FIN",2040,1,50,0.00161839015194255,0.00139156583663543,0.859845714560939
"FIN",2040,2,50,0.0010005542,0.000785461293810432,0.785026232272506
"FIN",2040,1,55,0.00302787741751498,0.00267197162197544,0.882456999916584
"FIN",2040,2,55,0.00140027482782936,0.00117452906704625,0.838784675481851
"FIN",2040,1,60,0.00492994625050813,0.00436560313772905,0.885527532329401
"FIN",2040,2,60,0.00244500257641541,0.00221615547087596,0.906402100453015
"FIN",2040,1,65,0.008343169954359,0.00759371617652303,0.9101715796351
"FIN",2040,2,65,0.00429032380188309,0.00399520425026632,0.931212755669574
"FIN",2040,1,70,0.0136383179322774,0.0125145506393621,0.917602207361972
"FIN",2040,2,70,0.00697482655938291,0.00657702676801163,0.942966353645577
"FIN",2040,1,75,0.0227351500375563,0.0210520372081738,0.925968694879859
"FIN",2040,2,75,0.0131181802842147,0.0124024106167872,0.94543681730851
"FIN",2040,1,80,0.0413707331705679,0.0384798569358795,0.930122673369855
"FIN",2040,2,80,0.0264439616601623,0.0249856618793977,0.944853203180916
"FIN",2040,1,85,0.105989496950727,0.100566562190669,0.948835168426367
"FIN",2040,2,85,0.0893168265373315,0.0860942359959295,0.963919558426597
"FRA",2040,1,0,0.0011730005233376,0.00045308193955125,0.38625894067129
"FRA",2040,2,0,0.000963654757169606,0.000383798093553733,0.398273438384722
"FRA",2040,1,1,4.8581296e-05,2.70463157594322e-05,0.556722812817348
"FRA",2040,2,1,4.8581296e-05,2.66085899984839e-05,0.54771264229929
"FRA",2040,1,5,2.2806606e-05,1.35672124152623e-05,0.594880817218586
"FRA",2040,2,5,2.2806606e-05,1.24960806134272e-05,0.547914959964985
"FRA",2040,1,10,2.7687547e-05,1.32509844291895e-05,0.478590047330286
"FRA",2040,2,10,2.7687547e-05,1.36228107307989e-05,0.492019416916887
"FRA",2040,1,15,7.10970744062955e-05,3.19436174157304e-05,0.449295806929882
"FRA",2040,2,15,5.8842656e-05,2.33519085931593e-05,0.396853408404259
"FRA",2040,1,20,0.000141844877518129,6.42595470023562e-05,0.453026913108958
"FRA",2040,2,20,8.7705324e-05,3.94322272370158e-05,0.449599014502424
"FRA",2040,1,25,0.000160101722212944,8.39347524768187e-05,0.524258898134655
"FRA",2040,2,25,9.8944918e-05,5.2688333962988e-05,0.532501668888017
"FRA",2040,1,30,0.000223446338623049,0.000141774423998561,0.634489805795086
"FRA",2040,2,30,0.00013651677,9.8972737337485e-05,0.724985929109552
"FRA",2040,1,35,0.000363889987766953,0.00025892862001746,0.711557417686596
"FRA",2040,2,35,0.00022466527,0.000176932006029228,0.787536079916706
"FRA",2040,1,40,0.000578646202309481,0.000448424602543951,0.77495471456342
"FRA",2040,2,40,0.0003807254,0.000319041797587414,0.837984010490013
"FRA",2040,1,45,0.00108628457748572,0.000771496061577259,0.710215423809974
"FRA",2040,2,45,0.00066514022,0.000615064988534099,0.92471477447883
"FRA",2040,1,50,0.00195979007757554,0.00156027351159765,0.796143183624987
"FRA",2040,2,50,0.00102906286508469,0.0009693366414473,0.941960568529042
"FRA",2040,1,55,0.00344078562554713,0.00297267337884283,0.863951929109252
"FRA",2040,2,55,0.001742503948249,0.00166020098359227,0.952767415683943
"FRA",2040,1,60,0.00566621588888175,0.00514363441823345,0.907772403858859
"FRA",2040,2,60,0.00258566389525723,0.00247581617326738,0.95751662766714
"FRA",2040,1,65,0.00805877028423451,0.00741485676877152,0.920097794979627
"FRA",2040,2,65,0.00376196919295688,0.0036015321146539,0.9573528994859
"FRA",2040,1,70,0.0118212737876152,0.0108133231560299,0.914734177577263
"FRA",2040,2,70,0.0058474702919472,0.00542323413475304,0.927449625904317
"FRA",2040,1,75,0.0189451161542924,0.0171481269081508,0.905147625831028
"FRA",2040,2,75,0.0102174860322876,0.0094002361221509,0.920014580146802
"FRA",2040,1,80,0.0347588881214257,0.0310971606434404,0.894653492217773
"FRA",2040,2,80,0.020965121068743,0.0190841778120138,0.910282261163111
"FRA",2040,1,85,0.0968460567250232,0.0816288368564418,0.842872075713027
"FRA",2040,2,85,0.088892251,0.0768981671496333,0.865071660179168
"GBR",2040,1,0,0.00118597186943626,0.000443141040411852,0.37365223563228
"GBR",2040,2,0,0.000955212128726378,0.00033223527391758,0.347813081436227
"GBR",2040,1,1,4.8581296e-05,2.39564743014915e-05,0.493121350683842
"GBR",2040,2,1,4.8581296e-05,2.36318375127577e-05,0.486439009629502
"GBR",2040,1,5,2.2806606e-05,1.25248033635839e-05,0.549174364812715
"GBR",2040,2,5,2.2806606e-05,1.1773174994676e-05,0.516217757025134
"GBR",2040,1,10,2.7687547e-05,1.25914183021932e-05,0.454768286341626
"GBR",2040,2,10,2.7687547e-05,1.33874512848603e-05,0.483518864450518
"GBR",2040,1,15,6.5704906365849e-05,2.71414965162397e-05,0.413081731904679
"GBR",2040,2,15,5.8842656e-05,2.7371400943664e-05,0.46516256750314
"GBR",2040,1,20,0.000131377336523225,5.18821574143263e-05,0.394909493428149
"GBR",2040,2,20,8.7705324e-05,4.11617530900544e-05,0.469318750707248
"GBR",2040,1,25,0.00016042582956932,7.87563276815386e-05,0.490920495115832
"GBR",2040,2,25,9.8944918e-05,5.61059439657207e-05,0.567042199840125
"GBR",2040,1,30,0.000225478722957454,0.000143906305841102,0.638225655856033
"GBR",2040,2,30,0.00013651677,0.00010034922697336,0.735068863505636
"GBR",2040,1,35,0.000361608585952706,0.000251989454944378,0.696856946248878
"GBR",2040,2,35,0.00022466527,0.000178052991965873,0.792525662581817
"GBR",2040,1,40,0.000560939821104613,0.000422371552502425,0.752971239714598
"GBR",2040,2,40,0.0003807254,0.000319062660165181,0.838038807406023
"GBR",2040,1,45,0.00105913415614918,0.000788551385898346,0.744524554628071
"GBR",2040,2,45,0.000678540022377229,0.000570306140586929,0.840490054792777
"GBR",2040,1,50,0.00170546757603821,0.00138333036663316,0.811115019757005
"GBR",2040,2,50,0.00110497004034897,0.00096284616930251,0.871377624861598
"GBR",2040,1,55,0.00272981228756152,0.00236017430942679,0.864592162684959
"GBR",2040,2,55,0.0018263677702238,0.00164817939341881,0.902435654138184
"GBR",2040,1,60,0.00454686917136959,0.00402700402333086,0.885665250429421
"GBR",2040,2,60,0.00308541523750391,0.00280811873578722,0.910126683000041
"GBR",2040,1,65,0.00749869639998327,0.00679911188552382,0.906705848971161
