"","Country","World_bank","NCD_region","iso3","Region","Class","senario","total_cost_2023","total_cost_2024","total_cost_2025","total_cost_2026","total_cost_2027","total_cost_2028","total_cost_2029","total_cost_2030","total_cost_all"
"33","Bulgaria","UMIC","Central and Eastern Europe","BGR","Central and Eastern Europe","UMIC","Adjusted",840821144.029972,877172013.762242,913780851.730998,956225991.203353,997952349.127335,1038975035.71941,1079460262.49481,1119526846.63862,7823914494.70674
"34","Bulgaria","UMIC","Central and Eastern Europe","BGR","Central and Eastern Europe","UMIC","Baseline",803912687.639553,803004714.891136,801301618.583773,802909768.835875,802872840.619484,801493503.886388,799182275.652576,796271749.251617,6410949159.3604
"35","Burkina Faso","LIC","Sub-Saharan Africa","BFA","Sub-Saharan Africa","LIC","Adjusted",31276374.3200263,36845186.5122408,42798528.3870614,49257415.1394493,56138231.1167203,63458418.2497735,71236781.8076906,79493668.9094538,430504604.442416
"36","Burkina Faso","LIC","Sub-Saharan Africa","BFA","Sub-Saharan Africa","LIC","Baseline",26969894.117903,27922604.5870781,28908576.5070433,29968418.6736508,31060124.1388315,32187200.8013832,33354132.5633854,34565888.0583078,244936839.447583
"37","Burundi","LIC","Sub-Saharan Africa","BDI","Sub-Saharan Africa","LIC","Adjusted",16568075.1658978,19463200.4080479,22561989.8121116,25888506.0529327,29427604.9408576,33187875.6920536,37177795.4569485,41406834.6476598,225681882.176509
"38","Burundi","LIC","Sub-Saharan Africa","BDI","Sub-Saharan Africa","LIC","Baseline",14384482.6800029,14924268.723616,15479251.1598077,16049202.6951627,16631966.0220498,17229388.4914271,17843374.9936961,18476183.6361025,131018118.401865
"39","Cambodia","LMIC","East and South East Asia","KHM","East and South East Asia","LMIC","Adjusted",119862434.974966,125927782.949942,132273949.208064,139130341.69585,146181827.961009,153447304.796278,160950928.702439,168707637.690564,1146482207.97911
"40","Cambodia","LMIC","East and South East Asia","KHM","East and South East Asia","LMIC","Baseline",117647659.274447,121306075.091613,125016579.056547,128942786.33868,132859867.020941,136791156.422192,140763887.991752,144796872.496075,1048124883.69225
"41","Cameroon","LMIC","Sub-Saharan Africa","CMR","Sub-Saharan Africa","LMIC","Adjusted",79389114.7803975,90180608.7050427,101693580.25038,114369129.455556,127792069.794791,141987404.173078,156977840.151152,172782341.260132,985172088.57053
"42","Cameroon","LMIC","Sub-Saharan Africa","CMR","Sub-Saharan Africa","LMIC","Baseline",71401143.1857241,73623381.3226024,75894268.037068,78470147.7946383,81091584.9071051,83767651.2996948,86508525.9793177,89324972.5087362,640081675.034887
"43","Cape Verde","LMIC","Sub-Saharan Africa","CPV","Sub-Saharan Africa","LMIC","Adjusted",7841128.93745537,8633915.92022819,9483210.36172448,10415637.5666752,11402927.9926749,12447591.4033531,13551173.1290508,14716977.3821602,88492562.6933222
"44","Cape Verde","LMIC","Sub-Saharan Africa","CPV","Sub-Saharan Africa","LMIC","Baseline",7312320.06918221,7537385.01945325,7773610.89625259,8035994.8000307,8306617.32048856,8586140.27144122,8874645.95445277,9173345.70480962,65600060.0361109
"45","Central African Republic","LIC","Sub-Saharan Africa","CAF","Sub-Saharan Africa","LIC","Adjusted",5758896.51898435,5991739.66465447,6235734.25866331,6517492.90343512,6815941.79474932,7128538.88173593,7451495.67558786,7782210.59253511,53682050.2903454
"46","Central African Republic","LIC","Sub-Saharan Africa","CAF","Sub-Saharan Africa","LIC","Baseline",5660972.93511766,5793622.48396267,5933418.42634944,6098243.36595405,6272630.8024602,6455021.01784997,6643242.17813476,6836436.49856737,49693587.7083961
"47","Chad","LIC","Sub-Saharan Africa","TCD","Sub-Saharan Africa","LIC","Adjusted",24735354.6169185,28673999.6582536,32875835.6243116,37415283.6668804,42240968.4065187,47363860.7047593,52792884.4372505,58537481.1126275,324635668.22752
"48","Chad","LIC","Sub-Saharan Africa","TCD","Sub-Saharan Africa","LIC","Baseline",21740278.0425258,22473479.9565905,23231216.6084502,24036468.4341346,24868037.3329999,25727851.3413742,26617284.1271286,27538482.8153629,196233098.658567
"49","China","UMIC","East and South East Asia","CHN","East and South East Asia","UMIC","Adjusted",105055414307.048,108186647868.533,111353138666.104,114794283319.45,118184364718.916,121560616137.362,124965650959.876,128423475877.64,932523591854.93
"50","China","UMIC","East and South East Asia","CHN","East and South East Asia","UMIC","Baseline",104370107618.384,106795499109.135,109220758042.843,111871338654.287,114441217713.178,116968265487.106,119494460568.744,122043034615.455,905204681809.131
"51","Colombia","UMIC","Latin America and Caribbean","COL","Latin America and Caribbean","UMIC","Adjusted",2543415606.32331,2614122017.54951,2688748803.66109,2764894484.67189,2843596757.70546,2924818654.94413,3008177389.41124,3093238918.46258,22481012632.7292
"52","Colombia","UMIC","Latin America and Caribbean","COL","Latin America and Caribbean","UMIC","Baseline",2534212608.16016,2595468211.2776,2660117146.13438,2725686678.87276,2793381870.15027,2863159917.84993,2934636638.93455,3007383391.11789,22114046462.4975
"53","Comoros","LIC","Sub-Saharan Africa","COM","Sub-Saharan Africa","LIC","Adjusted",2487393.67427948,2895426.62676845,3327655.62940694,3790423.77413294,4279284.62907158,4795729.71532019,5339923.09640253,5912623.51513082,32828460.6605129
"54","Comoros","LIC","Sub-Saharan Africa","COM","Sub-Saharan Africa","LIC","Baseline",2166558.34978324,2234286.78964703,2304016.57114488,2377494.04874078,2452386.80091664,2529163.54923676,2607625.05282548,2687905.28472933,19359436.4470241
"55","Congo","LMIC","Sub-Saharan Africa","COG","Sub-Saharan Africa","LMIC","Adjusted",25324748.0141056,26217062.566237,27147605.6759088,28129692.9690772,29147006.6878213,30199370.4534999,31284476.1823005,32402265.2163078,229852227.765258
"56","Congo","LMIC","Sub-Saharan Africa","COG","Sub-Saharan Africa","LMIC","Baseline",25316967.805318,26209089.2616386,27139433.9128161,28121317.0713307,29138421.7542795,30190571.5948168,31275458.7086212,32393024.5191627,229784284.627984
"57","Costa Rica","UMIC","Latin America and Caribbean","CRI","Latin America and Caribbean","UMIC","Adjusted",700864228.878029,744722599.414467,790537663.612535,837478938.762426,885784678.464786,935523800.86174,986746705.203795,1039486375.33119,6921144990.52896
"58","Costa Rica","UMIC","Latin America and Caribbean","CRI","Latin America and Caribbean","UMIC","Baseline",676184364.193089,693853456.825607,711752241.179129,729014294.790977,746176241.91814,763303511.617545,780435785.461236,797590372.814426,5898310268.80015
"59","Cote d'Ivoire","LMIC","Sub-Saharan Africa","CIV","Sub-Saharan Africa","LMIC","Adjusted",129143615.62359,145067740.105261,161974215.637932,180649971.607015,200345929.226604,221073372.551103,242836892.154732,265620317.292849,1546712054.19909
"60","Cote d'Ivoire","LMIC","Sub-Saharan Africa","CIV","Sub-Saharan Africa","LMIC","Baseline",117519055.911365,121015074.785699,124566010.092813,128666817.25334,132815635.844076,137015732.841472,141273148.313775,145590244.299522,1048461719.34206
"61","Cuba","UMIC","Latin America and Caribbean","CUB","Latin America and Caribbean","UMIC","Adjusted",1376941755.72326,1449319605.42082,1524284346.25184,1601203601.21205,1679798259.84974,1759992639.35138,1841404224.83897,1923803103.58931,13156747536.2374
"62","Cuba","UMIC","Latin America and Caribbean","CUB","Latin America and Caribbean","UMIC","Baseline",1322477211.10377,1338778900.589,1355384402.30184,1371233838.38448,1386660901.22444,1401649276.13435,1415957726.46308,1429493882.96866,11021636139.1696
"63","Democratic Republic of the Congo","LIC","Sub-Saharan Africa","COD","Sub-Saharan Africa","LIC","Adjusted",163467044.776386,188767324.524947,215836941.830031,244854166.9183,275720869.561659,308531182.09461,343381993.283435,380372731.663032,2120932254.6524
"64","Democratic Republic of the Congo","LIC","Sub-Saharan Africa","COD","Sub-Saharan Africa","LIC","Baseline",144472153.069988,149393745.533434,154516609.506252,159792999.454563,165258152.211802,170931761.684912,176833596.363636,182983144.322873,1304182162.14746
"65","Djibouti","LMIC","Sub-Saharan Africa","DJI","Sub-Saharan Africa","LMIC","Adjusted",9860698.07822629,11048562.671964,12315383.3594181,13673108.7858224,15109911.8566322,16629482.6573865,18232793.09063,19924688.605415,116794629.105495
"66","Djibouti","LMIC","Sub-Saharan Africa","DJI","Sub-Saharan Africa","LMIC","Baseline",9011247.91157275,9294670.50192795,9591680.185581,9905047.43999374,10226710.9201664,10557163.6197659,10895325.1624042,11242676.4866774,80724522.2280894
"67","Dominican Republic","UMIC","Latin America and Caribbean","DOM","Latin America and Caribbean","UMIC","Adjusted",519095473.772579,532291913.49922,545732028.999713,559513015.086725,573352791.853617,587333004.970816,601555213.241743,616072374.594329,4534945816.01874
"68","Dominican Republic","UMIC","Latin America and Caribbean","DOM","Latin America and Caribbean","UMIC","Baseline",519030670.336876,532226517.894262,545666056.884329,559446484.489605,573285720.814522,587265410.212223,601487109.168238,616003774.14908,4534411743.94913
"69","Ecuador","UMIC","Latin America and Caribbean","ECU","Latin America and Caribbean","UMIC","Adjusted",586038653.250077,610256372.754468,635868730.859311,662472767.632626,690133432.169689,718916396.08247,748852436.687636,779989585.344276,5432528374.78055
"70","Ecuador","UMIC","Latin America and Caribbean","ECU","Latin America and Caribbean","UMIC","Baseline",578472195.729772,594565578.412221,611318936.678845,628226599.459598,645535776.209111,663289974.825909,681497623.644269,700176914.66441,5103083599.62414
"71","Egypt","LMIC","Central Asia, Middle East and North Africa","EGY","Central Asia, Middle East and North Africa","LMIC","Adjusted",1925603320.37365,2007071723.88341,2093496104.31875,2185791308.16799,2281451088.68994,2380985673.66833,2484169772.94642,2591022621.02148,17949591613.07
"72","Egypt","LMIC","Central Asia, Middle East and North Africa","EGY","Central Asia, Middle East and North Africa","LMIC","Baseline",1896335577.93262,1946613654.23092,1999352206.58755,2054639865.66191,2110864743.19311,2168495168.86042,2227339498.24525,2287469840.8632,16691110555.575
"73","El Salvador","LMIC","Latin America and Caribbean","SLV","Latin America and Caribbean","LMIC","Adjusted",211061519.440386,215869864.45132,220782106.104949,225911273.157209,231075320.970371,236276610.999443,241519942.903021,246810380.392045,1829307018.41875
"74","El Salvador","LMIC","Latin America and Caribbean","SLV","Latin America and Caribbean","LMIC","Baseline",210131211.488182,213976109.42034,217870641.29387,221917960.03168,225957005.38839,229993218.926912,234035995.277391,238094967.174909,1791977109.00168
"75","Equatorial Guinea","UMIC","Sub-Saharan Africa","GNQ","Sub-Saharan Africa","UMIC","Adjusted",20008025.3963598,21956659.0910461,23996230.5604589,26389535.3519333,28890237.3772201,31497883.4359641,34211045.1869272,37028732.5666297,223978348.966539
"76","Equatorial Guinea","UMIC","Sub-Saharan Africa","GNQ","Sub-Saharan Africa","UMIC","Baseline",18619111.991156,19091306.5829167,19554927.2141607,20208172.8956356,20856433.7480808,21500857.7083943,22142556.9820898,22783805.4833799,164757172.605814
"77","Eritrea","LIC","Sub-Saharan Africa","ERI","Sub-Saharan Africa","LIC","Adjusted",6803184.83244829,7246988.12937287,7698016.5425885,8195124.53260315,8699224.47146654,9213286.31170198,9745695.50365711,10302601.1297005,67904121.453539
"78","Eritrea","LIC","Sub-Saharan Africa","ERI","Sub-Saharan Africa","LIC","Baseline",6511217.76707145,6651143.03014883,6785336.75773995,6941447.67404287,7091124.80549683,7238484.14138661,7390857.25554557,7553026.22127716,56162637.6527093
"79","Ethiopia","LIC","Sub-Saharan Africa","ETH","Sub-Saharan Africa","LIC","Adjusted",155845133.567037,190832912.146403,228099460.466305,268169885.106948,310751172.37748,355945563.037031,403845796.120519,454562406.836787,2368052329.65851
"80","Ethiopia","LIC","Sub-Saharan Africa","ETH","Sub-Saharan Africa","LIC","Baseline",126995497.5536,131260723.498865,135682327.589291,140376378.200789,145204033.62442,150176027.093379,155296270.033416,160575118.389967,1145566375.98373
"81","Fiji","UMIC","Oceania","FJI","Oceania","UMIC","Adjusted",43262175.7395646,46934721.7419939,50813405.158753,54992646.5682552,59314668.8228401,63774961.2875837,68363819.9621963,73070306.4538794,460526705.735066
"82","Fiji","UMIC","Oceania","FJI","Oceania","UMIC","Baseline",40591061.1429088,41416362.0505972,42243033.7470108,43123413.6017212,43987338.2793175,44835213.8240618,45665442.657738,46477992.9845608,348339858.287916
"83","Gabon","UMIC","Sub-Saharan Africa","GAB","Sub-Saharan Africa","UMIC","Adjusted",46992701.3389878,48621728.4453974,50292128.4329215,52158689.190027,54030201.195913,55934070.31963,57905402.8930156,59964639.8066389,425899561.622531
"84","Gabon","UMIC","Sub-Saharan Africa","GAB","Sub-Saharan Africa","UMIC","Baseline",46979390.8353962,48608112.4717042,50278208.8565588,52144468.6231796,54015681.7094637,55919252.7256975,57890285.8669642,59949220.3438968,425784621.43286
"85","Georgia","UMIC","Central Asia, Middle East and North Africa","GEO","Central Asia, Middle East and North Africa","UMIC","Adjusted",218807633.221906,223739336.781372,228895424.867417,235420313.373897,241931926.738915,248512864.67932,255172200.097619,261874829.099683,1914354528.86013
"86","Georgia","UMIC","Central Asia, Middle East and North Africa","GEO","Central Asia, Middle East and North Africa","UMIC","Baseline",214455719.774987,214909690.29285,215344151.630843,216625580.370942,217679817.336608,218616830.963746,219478013.19859,220272682.267461,1737382485.83603
"87","Ghana","LMIC","Sub-Saharan Africa","GHA","Sub-Saharan Africa","LMIC","Adjusted",228329245.889974,251721892.581235,276630542.292292,303481677.267074,331805213.317176,361651341.357355,393044083.233905,426014538.381266,2572678534.32028
"88","Ghana","LMIC","Sub-Saharan Africa","GHA","Sub-Saharan Africa","LMIC","Baseline",213144082.427578,220248734.504766,227582105.669657,235340836.749494,243244687.127311,251308166.942084,259531707.812583,267927627.350262,1918327948.58373
"89","Guatemala","LMIC","Latin America and Caribbean","GTM","Latin America and Caribbean","LMIC","Adjusted",343029005.861964,358352538.637726,374476850.707482,391250823.978632,408738298.844308,426995629.660328,446081555.208398,466049054.58142,3214973757.48025
"90","Guatemala","LMIC","Latin America and Caribbean","GTM","Latin America and Caribbean","LMIC","Baseline",339542965.076843,351148403.843329,363228986.901667,375583302.467722,388337530.244674,401537383.135069,415226002.575296,429436698.494187,3064041272.73878
"91","Guinea","LIC","Sub-Saharan Africa","GIN","Sub-Saharan Africa","LIC","Adjusted",24858128.3808377,29058640.2597036,33536104.6500645,38402071.9481328,43568420.6826881,49042359.2146916,54830389.0137619,60939760.9370552,334235875.086935
"92","Guinea","LIC","Sub-Saharan Africa","GIN","Sub-Saharan Africa","LIC","Baseline",21574891.2853172,22273652.732778,22998545.1127283,23789086.8851836,24601695.1419883,25437773.5042617,26299450.7043448,27189996.0494562,194165091.416058
"93","Guinea-Bissau","LIC","Sub-Saharan Africa","GNB","Sub-Saharan Africa","LIC","Adjusted",4148857.98890039,4756377.26811901,5398338.09100138,6092899.70003614,6823161.56377644,7589949.93057404,8393774.63882805,9234834.60810033,52438193.7893358
"94","Guinea-Bissau","LIC","Sub-Saharan Africa","GNB","Sub-Saharan Africa","LIC","Baseline",3680047.28606702,3789171.62712189,3899955.45324759,4020861.27490819,4142791.12437741,4266412.90921314,4392283.74828942,4520942.87963457,32712466.3028592
"95","Guyana","UMIC","Latin America and Caribbean","GUY","Latin America and Caribbean","UMIC","Adjusted",52780565.0859692,54569682.8550358,56447658.8973127,58367225.9496317,60354585.1276111,62413477.3591796,64520242.4869585,66663836.8824422,476117274.644141
"96","Guyana","UMIC","Latin America and Caribbean","GUY","Latin America and Caribbean","UMIC","Baseline",52166496.8839611,53280016.1807135,54406244.4446024,55488868.8873974,56582624.6418538,57688335.5078855,58782767.9851481,59855596.7830075,448250951.31457
"97","Haiti","LIC","Latin America and Caribbean","HTI","Latin America and Caribbean","LIC","Adjusted",76533380.3682814,86301002.1636607,96551930.2116371,107346925.943049,118542746.633028,130124102.927719,142068954.65428,154349055.12092,911818098.022576
"98","Haiti","LIC","Latin America and Caribbean","HTI","Latin America and Caribbean","LIC","Baseline",68760597.7898859,70330165.7529368,71887523.821129,73408431.0625293,74884007.0925189,76305237.0972769,77661374.4950522,78940348.9120307,592177686.02336
"99","Honduras","LMIC","Latin America and Caribbean","HND","Latin America and Caribbean","LMIC","Adjusted",174196332.935447,180933130.906495,187923863.45162,195065046.680156,202423207.792158,210010710.288749,217855427.719806,225977606.018329,1594385325.79276
"100","Honduras","LMIC","Latin America and Caribbean","HND","Latin America and Caribbean","LMIC","Baseline",173505638.169403,179515093.812587,185719899.493239,192012390.842562,198467139.413292,205095535.724949,211925157.47893,218976182.728611,1565217037.66357
"101","India","LMIC","South Asia","IND","South Asia","LMIC","Adjusted",14795738555.0073,15445546843.2508,16118483670.503,16832605371.5222,17562817271.0199,18309741910.7687,19075231555.2869,19860341034.7135,138000506212.072
"102","India","LMIC","South Asia","IND","South Asia","LMIC","Baseline",14540064808.7547,14918091053.1113,15299389715.3747,15695632927.1086,16090558697.4208,16485389268.1094,16882521583.826,17283620064.6525,127195268118.358
"103","Indonesia","LMIC","East and South East Asia","IDN","East and South East Asia","LMIC","Adjusted",2927517642.18353,3111392290.69989,3307361687.44844,3520477784.5537,3743878395.78832,3977717584.36001,4221449941.57705,4474857845.10812,29284653171.7191
"104","Indonesia","LMIC","East and South East Asia","IDN","East and South East Asia","LMIC","Baseline",2831497777.90208,2911972170.79735,2995272455.49352,3083799295.04797,3173618478.4304,3264791418.15851,3356887419.02535,3449811431.07531,25067650445.9305
"105","Iran","UMIC","Central Asia, Middle East and North Africa","IRN","Central Asia, Middle East and North Africa","UMIC","Adjusted",4458487527.21695,4609271905.04319,4762997898.56014,4929430842.58725,5093071578.02936,5257397389.1668,5427331838.4903,5605466037.77229,40143455016.8663
"106","Iran","UMIC","Central Asia, Middle East and North Africa","IRN","Central Asia, Middle East and North Africa","UMIC","Baseline",4458151592.47633,4608931976.65567,4762654155.96212,4929083557.3204,5092720989.14595,5257043691.70875,5426975149.53258,5605106409.52958,40140667522.3314
"107","Iraq","UMIC","Central Asia, Middle East and North Africa","IRQ","Central Asia, Middle East and North Africa","UMIC","Adjusted",1187490580.70747,1240643130.0535,1297336121.18413,1356590463.71492,1419186488.2447,1485051559.15436,1553674880.87657,1624907861.46587,11164881085.4015
"108","Iraq","UMIC","Central Asia, Middle East and North Africa","IRQ","Central Asia, Middle East and North Africa","UMIC","Baseline",1178456694.15992,1221710633.59193,1267368541.99034,1314208987.96477,1363395435.8105,1414846873.44832,1468087062.72573,1522998083.62798,10751072313.3195
"109","Jamaica","UMIC","Latin America and Caribbean","JAM","Latin America and Caribbean","UMIC","Adjusted",161652347.513953,172032102.961042,182970520.808018,194802949.303462,206939811.100918,219394342.52136,232144874.337251,245160778.675885,1615097727.22189
"110","Jamaica","UMIC","Latin America and Caribbean","JAM","Latin America and Caribbean","UMIC","Baseline",154439406.079068,157131215.367362,159841072.940463,162787858.825207,165677412.712327,168533134.973873,171351244.275504,174123851.833809,1313885197.00761
"111","Jordan","UMIC","Central Asia, Middle East and North Africa","JOR","Central Asia, Middle East and North Africa","UMIC","Adjusted",386862677.740064,411984437.398697,439308927.766412,469005506.065686,501507814.039212,536731120.632659,574230458.429421,613809167.955178,3933440110.02733
"112","Jordan","UMIC","Central Asia, Middle East and North Africa","JOR","Central Asia, Middle East and North Africa","UMIC","Baseline",371162033.882579,379619415.826192,389028772.461944,399292692.091293,410950777.268514,423796626.815595,437385684.774952,451520873.606941,3262756876.72801
"113","Kazakhstan","UMIC","Central Asia, Middle East and North Africa","KAZ","Central Asia, Middle East and North Africa","UMIC","Adjusted",1664868497.47277,1705540510.15663,1747244924.82304,1791790077.74471,1835958240.39286,1880578273.76848,1926247891.69059,1973117878.21118,14525346294.2603
"114","Kazakhstan","UMIC","Central Asia, Middle East and North Africa","KAZ","Central Asia, Middle East and North Africa","UMIC","Baseline",1664733446.87924,1705403948.36222,1747106887.39087,1791650607.01049,1835817379.34492,1880436047.64221,1926104301.61658,1972972906.09907,14524225524.3456
"115","Kenya","LMIC","Sub-Saharan Africa","KEN","Sub-Saharan Africa","LMIC","Adjusted",185737240.182032,214044330.445931,244635489.293312,277770088.73472,313511746.697306,351968737.835732,393159037.424324,437123199.732578,2417949870.34594
"116","Kenya","LMIC","Sub-Saharan Africa","KEN","Sub-Saharan Africa","LMIC","Baseline",165903107.696753,172714606.735333,179879697.183224,187458459.24781,195456540.036362,203845850.435241,212561672.58888,221569560.683577,1539389494.60718
"117","Kyrgyzstan","LMIC","Central Asia, Middle East and North Africa","KGZ","Central Asia, Middle East and North Africa","LMIC","Adjusted",47936517.1961819,49304997.2908297,50747657.8519999,52260158.0732848,53783824.2153451,55329607.3131675,56884378.9685842,58443919.5674167,424691060.47681
"118","Kyrgyzstan","LMIC","Central Asia, Middle East and North Africa","KGZ","Central Asia, Middle East and North Africa","LMIC","Baseline",47929850.6434099,49298233.6681556,50740796.0759307,52253197.236581,53776764.2356772,55322448.1898938,56877121.0973088,58436563.6054135,424634974.752371
