"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"67","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,759361.516651417,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6096010.68062786,312.647278885906,27133.9464213731
"68","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,759361.516651417,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096017.9485464,306.266722173948,27133.9464213731
"69","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,759361.516651417,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096017.9485464,312.647278885906,27133.9464213731
"70","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,759361.516651417,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111831.9731842,306.266722173948,27133.9464213731
"71","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,759361.516651417,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111831.9731842,312.647278885906,27133.9464213731
"72","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080193.59755695,306.266722173948,27133.9464213731
"73","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080193.59755695,312.647278885906,27133.9464213731
"74","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6096007.62219475,306.266722173948,27133.9464213731
"75","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6096007.62219475,312.647278885906,27133.9464213731
"76","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096014.89011329,306.266722173948,27133.9464213731
"77","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096014.89011329,312.647278885906,27133.9464213731
"78","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111828.91475109,306.266722173948,27133.9464213731
"79","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111828.91475109,312.647278885906,27133.9464213731
"80","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096016.68758696,306.266722173948,27133.9464213731
"81","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096016.68758696,312.647278885906,27133.9464213731
"82","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111830.71222476,306.266722173948,27133.9464213731
"83","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111830.71222476,312.647278885906,27133.9464213731
"84","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111837.9801433,306.266722173948,27133.9464213731
"85","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111837.9801433,312.647278885906,27133.9464213731
"86","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127652.0047811,306.266722173948,27133.9464213731
"87","3.7_a",754286.780768349,756312.241034443,757634.517835311,758774.962911045,775181.548248322,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127652.0047811,312.647278885906,27133.9464213731
"88","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080181.37768736,306.266722173948,27133.9464213731
"89","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080181.37768736,312.647278885906,27133.9464213731
"90","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6095995.40232516,306.266722173948,27133.9464213731
"91","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6095995.40232516,312.647278885906,27133.9464213731
"92","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096002.6702437,306.266722173948,27133.9464213731
"93","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6096002.6702437,312.647278885906,27133.9464213731
"94","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111816.6948815,306.266722173948,27133.9464213731
"95","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111816.6948815,312.647278885906,27133.9464213731
"96","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096004.46771737,306.266722173948,27133.9464213731
"97","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096004.46771737,312.647278885906,27133.9464213731
"98","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111818.49235517,306.266722173948,27133.9464213731
"99","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111818.49235517,312.647278885906,27133.9464213731
"100","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111825.76027371,306.266722173948,27133.9464213731
"101","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111825.76027371,312.647278885906,27133.9464213731
"102","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127639.78491151,306.266722173948,27133.9464213731
"103","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,759361.516651417,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127639.78491151,312.647278885906,27133.9464213731
"104","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096001.40928426,306.266722173948,27133.9464213731
"105","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6096001.40928426,312.647278885906,27133.9464213731
"106","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111815.43392207,306.266722173948,27133.9464213731
"107","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6111815.43392207,312.647278885906,27133.9464213731
"108","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111822.7018406,306.266722173948,27133.9464213731
"109","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6111822.7018406,312.647278885906,27133.9464213731
"110","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127636.72647841,306.266722173948,27133.9464213731
"111","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6127636.72647841,312.647278885906,27133.9464213731
"112","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6111824.49931427,306.266722173948,27133.9464213731
"113","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6111824.49931427,312.647278885906,27133.9464213731
"114","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6127638.52395208,306.266722173948,27133.9464213731
"115","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6127638.52395208,312.647278885906,27133.9464213731
"116","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6127645.79187061,306.266722173948,27133.9464213731
"117","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6127645.79187061,312.647278885906,27133.9464213731
"118","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6143459.81650842,306.266722173948,27133.9464213731
"119","3.7_a",754286.780768349,756312.241034443,757634.517835311,774582.774638359,775181.548248322,775331.411470599,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6143459.81650842,312.647278885906,27133.9464213731
"120","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080157.61841495,306.266722173948,27133.9464213731
"121","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6080157.61841495,312.647278885906,27133.9464213731
"122","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6095971.64305275,306.266722173948,27133.9464213731
"123","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,759422.042704328,774887.207252366,"Baseline","India","LMIC","South Asia",6095971.64305275,312.647278885906,27133.9464213731
"124","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6095978.91097129,306.266722173948,27133.9464213731
"125","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,775243.335260668,759073.182614563,"Baseline","India","LMIC","South Asia",6095978.91097129,312.647278885906,27133.9464213731
"126","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111792.93560909,306.266722173948,27133.9464213731
"127","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,759508.321440587,775243.335260668,774887.207252366,"Baseline","India","LMIC","South Asia",6111792.93560909,312.647278885906,27133.9464213731
"128","3.7_a",754286.780768349,756312.241034443,773418.570290213,758774.962911045,759361.516651417,775331.411470599,759422.042704328,759073.182614563,"Baseline","India","LMIC","South Asia",6095980.70844496,306.266722173948,27133.9464213731
